price,volume,sma
29.15,32647388,28.02
29.33,28620362,28.04
28.9,25744488,28.06
29.0,19547521,28.07
28.92,24420864,28.09
28.63,32033708,28.1
28.51,31951483,28.11
28.85,29607064,28.13
29.09,33856699,28.14
29.31,28891103,28.15
29.65,74732617,28.17
29.22,33790518,28.19
28.91,29428575,28.2
29.25,34562632,28.21
28.6,38519466,28.22
28.71,28873054,28.23
28.67,25648224,28.24
28.72,32434806,28.25
28.27,28909153,28.26
28.36,23568530,28.27
28.61,22834521,28.28
28.72,24292512,28.29
28.04,38226664,28.29
28.48,39817018,28.3
27.9,50496258,28.3
27.08,61638766,28.3
26.52,51633371,28.29
26.76,44451708,28.29
26.36,74387672,28.28
26.09,74171079,28.27
25.43,110787334,28.26
25.91,52150788,28.25
26.19,46725935,28.24
26.5,58385859,28.24
27.06,46976621,28.23
26.85,39462046,28.22
26.9,23706909,28.22
27.3,25419598,28.21
27.32,35410955,28.21
27.37,29113713,28.2
27.81,40701440,28.2
27.62,27645693,28.19
27.56,24884132,28.19
27.15,40645286,28.18
26.96,26665008,28.17
26.91,32675465,28.16
27.23,22692131,28.16
27.37,19310873,28.16
27.22,22593862,28.16
27.13,26787343,28.15
27.08,25790614,28.14
26.69,34520517,28.13
26.61,39253475,28.13
26.71,27844237,28.12
26.6,31267610,28.11
26.74,44485801,28.09
26.82,34127440,28.08
26.91,35798014,28.07
26.88,30459397,28.06
26.95,22966883,28.04
26.55,42307838,28.02
26.55,30533600,28.01
26.43,25559983,27.99
26.73,27842232,27.97
26.13,51312493,27.96
26.21,46587556,27.94
26.53,37426473,27.92
26.17,34245764,27.9
26.28,32216207,27.88
25.8,39891221,27.85
25.56,56268061,27.83
24.64,79285081,27.8
25.11,57663883,27.78
25.42,58534266,27.75
25.68,73804074,27.73
26.11,54475152,27.71
26.39,43952341,27.69
26.3,14118657,27.68
26.56,20810980,27.66
26.38,45570772,27.65
26.38,17525986,27.63
26.18,27364925,27.61
26.1,28951268,27.59
25.56,41196796,27.57
24.97,57998800,27.55
24.93,41301082,27.53
25.0,67071641,27.51
24.68,41427428,27.49
24.5,46535413,27.48
24.68,47409807,27.46
24.91,44714427,27.45
24.96,54316718,27.43
25.27,45965854,27.42
25.21,44640224,27.4
25.77,45374234,27.4
26.58,53538588,27.39
26.86,45634948,27.39
26.62,30874534,27.38
25.8,38080263,27.38
25.37,33676205,27.37
25.4,83727244,27.37
26.59,112127002,27.37
26.29,56996054,27.36
26.32,40773638,27.36
26.0,33273101,27.36
26.24,36995292,27.36
26.41,35270570,27.36
26.25,25355423,27.36
26.71,34997823,27.36
26.66,27555446,27.37
27.01,32404724,27.37
27.31,38006060,27.38
27.0,32336537,27.38
26.85,29061570,27.38
27.0,19782163,27.39
26.81,28887092,27.39
26.46,29157834,27.4
26.67,20101036,27.4
27.05,36519991,27.41
27.63,46230579,27.42
27.78,48203982,27.42
28.42,42592618,27.43
28.53,34095352,27.45
28.52,37536775,27.46
28.62,27792094,27.47
28.24,33182854,27.48
28.3,21242161,27.49
27.61,35846146,27.49
27.42,36415706,27.49
27.63,27792094,27.49
27.22,34071287,27.48
27.58,32819860,27.48
27.4,36110871,27.48
27.83,42690887,27.48
27.75,23945563,27.49
27.87,52337299,27.49
27.8,32876014,27.49
28.36,51665459,27.49
27.79,43045859,27.49
27.61,31452115,27.49
27.27,37949906,27.49
27.46,25750504,27.49
27.26,31760961,27.49
26.99,39261497,27.49
26.64,34327989,27.49
26.7,26488525,27.48
26.71,26057345,27.48
26.94,23570536,27.47
26.9,31157308,27.47
26.86,28189181,27.46
26.82,32906096,27.45
26.38,52082601,27.44
26.49,46376979,27.43
26.55,25997180,27.42
26.07,43037837,27.4
26.63,33585958,27.39
26.56,36895018,27.38
26.83,31871263,27.37
27.21,83697161,27.36
28.11,98650102,27.36
27.7,47960000,27.36
27.62,29820000,27.35
27.39,33976000,27.34
26.8,41644000,27.33
26.83,35364000,27.32
26.97,26160000,27.31
26.47,27662000,27.3
26.15,31340000,27.28
26.47,30926000,27.27
26.85,30552000,27.25
26.72,18106000,27.24
26.39,32684000,27.22
26.42,25046000,27.21
26.85,28078000,27.2
26.63,39426000,27.18
26.55,40068000,27.17
26.8,39338000,27.17
26.9,28616000,27.16
27.06,29254000,27.15
26.94,23524000,27.15
26.55,48130000,27.14
26.92,30500000,27.13
26.92,20596000,27.13
26.54,51948000,27.12
26.63,38086000,27.11
26.89,38780000,27.1
26.95,34340000,27.09
26.77,26966000,27.08
26.6,27764000,27.07
26.28,30412000,27.06
26.27,29106000,27.04
26.77,36300000,27.03
26.67,24350000,27.02
26.55,19116000,27.01
26.3,32654000,27.0
26.34,21436000,26.99
26.4,25884000,26.98
26.77,36662000,26.97
26.77,37870000,26.96
26.84,25006000,26.95
26.96,23950000,26.94
26.83,25732000,26.93
26.7,26714000,26.91
26.52,42182000,26.9
26.01,38756000,26.89
25.96,44344000,26.87
26.03,39220000,26.86
26.11,24718000,26.85
26.08,25610000,26.83
26.19,31944000,26.82
25.78,25934000,26.8
25.97,36846000,26.78
26.44,39134000,26.77
27.26,44130000,26.76
27.99,64882000,26.76
27.94,35692000,26.75
28.92,95366000,26.75
33.56,223298000,26.78
33.07,117218000,26.8
33.03,67544000,26.83
33.02,78586000,26.85
32.14,60582000,26.86
31.1,72514000,26.88
31.29,53508000,26.89
31.32,34546000,26.91
31.52,31502000,26.93
31.55,29484000,26.96
31.2,34122000,26.98
31.48,26090000,27.01
31.39,29818000,27.03
32.11,46686000,27.07
32.06,31452000,27.1
31.69,28078000,27.12
31.61,36184000,27.15
32.96,100584000,27.18
32.9,58734000,27.21
32.74,36214000,27.24
32.78,21442000,27.27
32.96,21034000,27.29
32.73,29122000,27.32
32.96,42682000,27.35
32.26,57106000,27.37
30.55,85304000,27.39
29.41,115406000,27.4
29.03,70760000,27.41
31.35,84718000,27.43
31.8,69826000,27.45
31.44,39574000,27.47
30.84,43534000,27.49
29.82,74042000,27.5
30.64,51512000,27.52
30.24,35192000,27.54
29.96,41780000,27.56
30.66,45590000,27.58
30.56,34042000,27.6
30.99,38106000,27.62
31.21,27470000,27.64
31.09,34046000,27.66
31.68,41688000,27.68
31.72,25730000,27.71
32.07,45494000,27.74
31.39,102668000,27.76
31.69,35770000,27.79
31.06,51258000,27.81
31.04,29418000,27.83
31.21,44802000,27.86
30.52,43480000,27.88
29.67,62554000,27.89
29.68,46190000,27.91
30.35,48268000,27.93
30.49,37352000,27.96
31.27,53696000,27.99
31.99,36072000,28.03
32.19,43326000,28.06
32.04,41854000,28.09
31.88,43642000,28.12
32.1,32974000,28.15
32.25,25504000,28.18
32.54,36154000,28.21
32.48,28310000,28.24
33.01,37714000,28.27
33.03,32222000,28.31
33.22,29546000,28.34
32.43,49964000,28.38
32.05,35822000,28.41
32.51,81420000,28.45
35.01,133078000,28.5
35.55,54332000,28.55
35.34,44916000,28.61
35.56,43578000,28.66
35.76,29120000,28.72
35.45,38176000,28.77
35.97,37726000,28.82
36.02,31308000,28.88
36.32,34134000,28.93
36.47,37232000,28.98
36.6,30232000,29.03
36.16,41396000,29.08
36.33,32160000,29.13
36.68,27328000,29.19
36.47,36744000,29.24
35.76,41510000,29.29
36.36,38118000,29.34
36.18,30218000,29.39
36.91,33686000,29.44
36.83,26542000,29.49
37.74,44246000,29.55
37.71,28290000,29.61
37.32,46662000,29.66
37.32,22442000,29.71
37.42,16770000,29.77
37.04,41952000,29.81
38.26,42692000,29.87
38.03,44608000,29.93
37.53,51812000,29.98
38.25,55146000,30.04
38.07,36246000,30.09
38.03,36590000,30.15
37.49,54000000,30.2
37.38,39768000,30.25
36.85,44488000,30.3
37.3,48250000,30.34
37.08,53324000,30.38
37.81,39866000,30.43
37.38,31068000,30.48
36.87,62974000,30.52
37.3,30514000,30.56
37.41,27308000,30.61
37.42,31318000,30.66
37.33,10544000,30.71
38.03,30306000,30.76
38.73,35300000,30.82
38.46,25866000,30.88
37.85,30018000,30.93
37.0,65456000,30.97
37.04,39014000,31.02
37.09,38940000,31.06
36.23,59274000,31.1
35.64,49018000,31.14
35.71,41812000,31.18
36.21,40490000,31.23
34.94,50034000,31.27
35.65,44516000,31.31
34.64,72162000,31.35
35.0,45362000,31.39
34.84,68900000,31.43
35.24,48244000,31.47
36.17,40236000,31.52
35.5,34234000,31.56
35.56,26634000,31.6
34.91,43884000,31.64
36.46,53528000,31.69
37.06,69486000,31.75
37.51,102784000,31.8
38.14,126962000,31.86
36.26,123420000,31.91
35.31,103374000,31.95
34.09,102114000,31.99
34.05,84948000,32.03
33.82,72178000,32.05
34.12,52760000,32.09
34.07,60480000,32.12
34.04,42828000,32.15
34.47,50400000,32.19
35.33,49852000,32.23
34.78,37664000,32.27
34.96,31786000,32.31
35.24,38996000,32.36
34.71,40186000,32.4
34.89,39272000,32.44
35.2,32844000,32.48
35.17,44870000,32.53
34.8,49622000,32.57
35.85,43028000,32.61
35.85,32580000,32.66
35.53,39160000,32.7
35.46,39442000,32.75
34.67,59702000,32.79
34.61,41526000,32.82
35.18,28430000,32.87
35.55,56670000,32.91
36.25,39416000,32.96
36.44,34366000,33.0
36.33,34420000,33.05
36.71,32488000,33.1
36.8,37216000,33.15
36.79,59614000,33.2
37.01,36730000,33.25
36.95,25394000,33.31
36.81,28642000,33.36
36.67,31898000,33.41
36.59,26026000,33.46
37.15,38076000,33.51
37.43,35648000,33.57
37.16,34376000,33.62
37.4,31534000,33.68
37.17,22684000,33.73
36.8,22646000,33.78
37.19,21074000,33.83
36.92,29064000,33.88
36.87,25816000,33.93
36.71,24402000,33.98
37.06,27060000,34.03
37.49,34142000,34.09
37.57,22706000,34.15
37.86,36186000,34.21
38.24,31176000,34.27
37.6,40610000,34.32
37.54,30584000,34.38
37.86,61210000,34.44
35.85,119038000,34.49
36.07,39184000,34.54
35.32,54892000,34.58
35.21,61972000,34.62
34.47,57346000,34.66
34.57,49754000,34.69
34.82,32906000,34.72
34.53,30876000,34.72
34.7,33870000,34.73
34.99,33670000,34.74
35.47,36586000,34.75
35.56,30206000,34.77
36.07,31392000,34.8
35.68,33842000,34.82
35.58,27214000,34.84
35.45,26290000,34.86
35.74,26342000,34.88
35.22,40024000,34.9
35.24,35336000,34.92
34.93,33404000,34.94
35.4,36568000,34.95
35.13,26614000,34.97
35.92,38590000,34.99
36.17,32584000,35.01
36.12,31526000,35.03
36.54,39500000,35.05
36.7,42590000,35.07
36.62,25072000,35.09
36.43,26836000,35.1
36.03,24526000,35.12
35.74,31306000,35.13
35.74,26724000,35.15
36.32,31674000,35.18
36.34,19778000,35.21
35.88,24328000,35.25
35.83,25178000,35.27
35.83,26122000,35.29
35.86,24290000,35.31
35.43,39650000,35.34
34.5,68048000,35.36
34.6,41650000,35.38
34.71,29312000,35.4
34.79,23686000,35.43
35.01,43428000,35.45
33.68,88980000,35.46
33.33,52580000,35.48
33.92,43476000,35.49
34.12,38652000,35.5
34.52,31954000,35.52
34.87,26894000,35.53
34.66,29252000,35.55
34.8,28238000,35.56
34.68,26084000,35.58
35.2,31504000,35.6
35.67,22236000,35.62
35.94,26738000,35.65
35.76,18718000,35.67
35.96,19004000,35.7
35.9,25586000,35.74
36.6,25910000,35.77
36.76,24550000,35.8
36.97,25794000,35.83
36.84,20526000,35.85
37.05,25196000,35.87
36.9,20648000,35.9
36.83,23734000,35.92
37.0,30250000,35.95
37.2,70604000,35.97
38.35,76830000,36.0
38.55,54010000,36.03
38.46,35690000,36.06
38.56,25748000,36.09
38.49,22806000,36.11
39.02,36024000,36.15
38.99,22158000,36.18
39.12,26378000,36.21
39.14,15728000,36.24
39.15,19502000,36.25
39.07,14810000,36.27
39.03,18764000,36.29
38.76,20560000,36.3
38.9,18484000,36.32
38.78,14388000,36.34
38.68,17230000,36.35
38.51,19028000,36.36
38.51,18564000,36.37
38.39,21440000,36.38
38.38,18538000,36.39
38.38,23334000,36.4
38.51,16952000,36.41
38.36,22600000,36.42
38.26,24972000,36.43
38.34,18502000,36.44
38.48,21454000,36.45
38.91,28856000,36.46
38.92,17874000,36.47
38.67,25406000,36.48
37.89,37710000,36.48
38.36,26220000,36.48
37.89,27900000,36.49
38.03,21748000,36.49
38.49,26102000,36.5
38.35,40986000,36.5
38.19,23456000,36.5
38.48,19572000,36.5
38.72,23356000,36.51
39.26,29724000,36.51
39.25,28238000,36.52
38.62,30664000,36.52
39.05,23064000,36.53
38.98,22196000,36.54
38.66,26294000,36.55
38.77,31706000,36.56
38.53,25576000,36.56
38.73,24028000,36.57
38.73,29224000,36.58
38.75,21414000,36.58
38.66,18664000,36.59
39.2,23498000,36.6
39.06,27450000,36.61
39.21,18748000,36.61
38.81,27306000,36.61
38.83,17050000,36.62
38.9,21860000,36.62
39.67,41138000,36.63
39.98,35336000,36.65
39.75,35150000,36.66
39.87,25324000,36.68
40.56,33950000,36.71
40.28,31528000,36.73
39.86,32954000,36.75
39.67,54984000,36.77
39.67,85398000,36.79
39.13,48546000,36.81
39.08,48128000,36.83
38.34,37448000,36.85
38.01,38864000,36.86
38.01,42696000,36.87
39.03,31702000,36.89
39.43,27338000,36.91
39.17,52142000,36.93
38.03,94904000,36.94
37.61,48636000,36.94
36.71,73088000,36.94
37.83,47680000,36.94
38.13,29452000,36.95
38.47,26080000,36.96
37.93,30942000,36.98
38.37,26612000,37.0
38.32,31862000,37.03
37.96,29568000,37.04
37.99,11748000,37.06
38.32,43764000,37.09
38.45,32332000,37.11
37.81,47858000,37.12
37.3,60358000,37.13
37.43,29050000,37.14
38.03,27884000,37.16
37.86,33814000,37.17
38.47,35220000,37.19
38.73,29762000,37.21
39.37,36438000,37.23
39.37,42082000,37.25
39.71,42904000,37.27
39.76,34084000,37.29
39.79,32530000,37.31
39.44,48876000,37.33
39.61,24642000,37.36
39.72,19020000,37.38
39.63,24226000,37.4
39.47,19444000,37.42
39.4,12468000,37.44
39.48,15782000,37.46
39.16,23076000,37.47
39.04,14886000,37.48
38.5,35400000,37.49
39.21,33146000,37.5
39.25,21460000,37.51
39.6,26704000,37.53
40.21,32804000,37.54
40.23,25492000,37.56
40.14,23536000,37.58
40.3,21318000,37.59
40.22,27062000,37.61
40.3,21984000,37.62
40.13,27242000,37.64
40.2,25888000,37.65
40.01,18386000,37.67
40.15,33400000,37.68
40.87,39272000,37.7
41.09,29480000,37.72
41.68,29890000,37.75
41.51,59478000,37.77
41.06,59316000,37.79
40.02,64932000,37.8
39.74,43212000,37.81
39.69,40594000,37.82
39.83,30642000,37.83
39.98,29268000,37.84
39.97,23690000,37.85
40.25,24824000,37.87
40.32,23106000,37.9
40.38,19794000,37.92
40.58,22700000,37.95
40.86,24266000,37.98
40.92,21094000,38.01
40.85,26272000,38.04
41.11,25752000,38.07
41.3,32220000,38.11
41.48,25246000,38.14
41.44,19658000,38.17
41.46,29456000,38.2
41.33,27844000,38.23
41.36,22030000,38.25
41.06,45216000,38.28
41.66,29930000,38.31
41.43,18850000,38.34
41.35,17928000,38.37
41.29,22180000,38.4
41.49,20752000,38.43
41.67,19796000,38.47
41.83,25230000,38.5
42.06,34080000,38.53
42.17,24472000,38.56
42.18,15598000,38.59
42.26,27630000,38.62
42.34,19552000,38.65
42.5,34246000,38.68
42.32,24630000,38.71
41.42,49270000,38.73
41.38,28030000,38.76
40.78,69742000,38.79
40.62,39620000,38.81
40.88,37886000,38.83
40.95,32410000,38.86
41.47,35726000,38.88
41.47,21106000,38.91
41.38,28038000,38.94
41.82,33430000,38.97
41.63,20908000,39.01
41.47,31106000,39.04
41.29,25088000,39.07
41.13,21146000,39.11
41.14,19578000,39.14
41.07,21594000,39.17
41.12,18010000,39.21
41.08,22448000,39.25
41.76,17900000,39.29
41.74,16734000,39.32
41.81,19084000,39.36
41.98,19180000,39.39
42.06,26472000,39.43
43.03,27450000,39.47
43.51,33440000,39.51
43.48,24744000,39.55
43.61,40536000,39.59
45.19,65526000,39.64
45.52,42320000,39.69
45.71,31744000,39.74
46.24,29990000,39.78
46.47,28442000,39.83
46.24,38226000,39.88
46.6,26596000,39.93
46.49,31636000,39.97
46.33,23478000,40.02
46.42,16700000,40.07
46.5,21012000,40.12
46.74,22162000,40.16
47.03,19390000,40.21
45.87,47242000,40.24
46.4,31938000,40.28
46.59,27860000,40.32
46.98,22408000,40.37
47.32,25416000,40.41
47.63,20496000,40.45
48.36,33210000,40.5
48.45,25040000,40.54
48.67,29334000,40.59
48.12,48962000,40.64
48.23,28210000,40.68
48.66,35020000,40.73
49.06,25042000,40.78
48.71,36292000,40.83
48.93,29078000,40.88
49.05,29638000,40.94
47.38,66188000,40.98
47.03,75270000,41.02
47.55,40266000,41.07
47.42,29794000,41.12
47.0,42662000,41.16
46.87,61894000,41.2
47.75,30666000,41.25
47.42,22520000,41.29
47.85,24044000,41.34
47.74,18828000,41.38
48.16,30558000,41.43
47.5,31968000,41.48
46.25,51598000,41.52
46.91,54428000,41.56
45.78,65984000,41.6
45.33,41804000,41.64
44.82,34196000,41.67
45.47,36278000,41.7
45.22,28490000,41.74
45.82,32756000,41.77
46.33,23856000,41.81
46.39,22264000,41.85
47.08,30642000,41.89
47.24,25894000,41.93
47.68,21076000,41.97
47.55,23310000,42.02
48.15,23080000,42.06
48.43,24490000,42.11
48.29,32490000,42.16
48.53,34220000,42.21
48.9,64966000,42.26
47.42,93220000,42.3
47.27,41766000,42.35
46.59,64260000,42.38
46.96,36928000,42.42
46.41,39402000,42.46
46.43,25554000,42.5
46.41,36488000,42.54
46.07,24050000,42.57
46.28,21646000,42.6
46.35,20644000,42.64
46.23,21232000,42.67
46.03,23842000,42.7
45.25,36480000,42.72
45.61,24136000,42.75
46.02,21290000,42.78
46.0,17668000,42.81
46.23,20134000,42.85
45.44,25544000,42.88
45.42,26854000,42.91
45.22,18868000,42.94
46.12,23334000,42.98
46.24,21804000,43.02
45.95,25406000,43.06
45.68,21068000,43.09
45.58,21730000,43.12
45.95,23712000,43.16
46.36,26024000,43.21
46.85,31652000,43.26
46.75,18948000,43.3
46.31,26528000,43.34
46.28,30554000,43.38
46.68,24254000,43.42
46.21,20230000,43.46
46.34,25340000,43.5
46.49,22688000,43.55
46.64,22052000,43.59
46.14,27952000,43.63
45.9,50108000,43.67
45.64,26138000,43.71
45.98,18734000,43.75
46.46,33396000,43.79
46.51,25812000,43.84
46.31,21054000,43.88
45.94,37136000,43.92
46.13,33338000,43.95
47.11,44788000,43.99
47.36,20406000,44.03
47.84,31620000,44.07
47.55,25668000,44.11
47.77,17766000,44.15
47.47,19048000,44.19
48.38,24276000,44.24
48.82,23478000,44.28
48.73,17828000,44.33
48.51,19368000,44.37
49.34,33866000,44.42
49.27,25248000,44.47
49.36,23396000,44.52
49.48,18210000,44.57
49.49,25804000,44.63
49.52,21152000,44.68
49.1,26272000,44.73
49.29,23664000,44.78
48.3,29568000,44.82
48.41,24244000,44.86
48.55,24226000,44.9
48.51,40842000,44.94
50.84,103354000,44.99
50.73,41702000,45.05
50.71,26614000,45.1
51.15,27468000,45.15
51.15,20980000,45.21
51.5,21528000,45.27
51.17,22504000,45.32
51.54,22246000,45.37
51.87,21774000,45.42
51.44,24904000,45.47
51.28,14400000,45.52
51.16,17716000,45.58
51.17,19184000,45.64
50.92,17080000,45.69
51.5,22594000,45.75
50.83,27942000,45.8
50.79,19070000,45.86
51.6,21940000,45.92
51.67,14926000,45.97
51.9,10740000,46.03
52.58,26158000,46.09
52.24,28488000,46.15
50.96,49188000,46.2
50.95,34480000,46.25
50.38,38192000,46.29
49.81,38128000,46.34
50.13,41346000,46.38
50.79,25440000,46.43
51.42,29164000,46.48
51.73,25816000,46.53
51.93,23856000,46.58
51.9,25590000,46.63
51.9,25654000,46.69
52.33,31174000,46.74
53.08,65518000,46.8
53.73,31092000,46.86
53.4,26774000,46.92
53.12,25372000,46.98
53.05,19914000,47.03
52.88,15102000,47.09
52.71,15212000,47.14
52.34,25438000,47.19
52.28,16742000,47.24
52.19,17750000,47.29
53.12,24752000,47.34
53.99,28604000,47.4
54.19,20092000,47.47
54.98,25582000,47.53
55.21,20952000,47.61
55.18,18050000,47.68
55.0,20856000,47.75
55.14,19566000,47.82
55.98,34410000,47.89
55.95,31506000,47.97
56.46,24052000,48.04
56.35,23964000,48.11
56.74,35564000,48.19
57.65,32360000,48.27
58.36,26662000,48.36
58.07,28332000,48.44
58.38,29610000,48.53
58.65,40376000,48.61
58.64,27578000,48.7
58.04,31126000,48.79
58.35,30774000,48.87
58.24,48242000,48.95
55.46,97158000,49.02
52.66,75966000,49.07
53.9,68960000,49.13
52.3,47384000,49.18
49.95,57182000,49.21
51.76,70118000,49.25
52.47,41154000,49.3
52.48,25302000,49.33
53.35,31116000,49.37
54.34,36868000,49.42
54.61,33590000,49.46
54.99,28462000,49.5
55.43,30258000,49.55
55.2,26344000,49.59
56.2,25220000,49.64
57.05,31182000,49.69
55.78,35482000,49.74
55.1,37652000,49.78
53.34,50318000,49.81
53.81,45432000,49.85
54.41,24044000,49.89
54.62,30656000,49.93
55.35,25850000,49.98
56.16,27102000,50.02
57.86,42560000,50.07
58.08,43446000,50.13
56.77,38144000,50.17
57.33,25828000,50.21
57.34,27908000,50.26
56.65,61840000,50.3
54.86,56118000,50.33
54.75,36638000,50.36
54.41,37578000,50.39
52.33,53340000,50.41
50.95,43134000,50.42
52.53,53302000,50.44
50.13,61906000,50.45
50.1,67386000,50.46
51.46,54536000,50.48
50.2,53608000,50.5
50.55,45502000,50.52
51.13,49694000,50.54
51.26,27260000,50.55
50.23,34928000,50.57
50.65,35032000,50.58
51.46,39490000,50.6
50.87,29678000,50.61
51.5,27140000,50.63
51.34,24460000,50.66
51.77,24224000,50.68
53.58,46406000,50.72
53.47,26882000,50.76
54.25,34954000,50.81
53.52,37794000,50.85
53.24,46826000,50.89
50.87,95206000,50.92
50.93,47822000,50.94
51.87,41590000,50.97
51.38,32396000,50.99
50.74,33426000,51.01
51.74,28558000,51.03
51.09,32062000,51.04
51.06,36302000,51.06
52.28,38774000,51.08
52.61,29322000,51.1
52.57,24354000,51.12
54.01,40656000,51.15
54.74,28860000,51.18
54.78,25074000,51.22
54.88,30362000,51.26
53.83,29898000,51.3
53.96,21946000,51.33
53.8,20876000,51.37
53.19,31304000,51.4
53.85,20464000,51.44
53.36,21800000,51.48
53.85,21214000,51.52
53.83,15336000,51.55
53.65,17988000,51.59
52.89,37302000,51.63
53.26,22770000,51.67
54.12,61766000,51.71
55.84,48432000,51.76
56.82,37792000,51.81
56.84,33560000,51.87
56.7,33964000,51.92
56.06,30400000,51.98
55.91,25816000,52.03
56.36,21586000,52.08
56.83,18240000,52.13
56.6,30128000,52.19
57.46,26868000,52.25
57.47,42450000,52.3
58.53,28274000,52.36
58.26,32420000,52.42
58.35,32970000,52.48
57.74,24762000,52.54
57.63,26220000,52.59
56.1,43146000,52.64
55.79,31264000,52.69
55.06,25878000,52.73
55.57,21448000,52.78
55.65,26302000,52.82
56.23,24346000,52.87
55.01,13580000,52.92
56.08,21334000,52.97
56.87,19922000,53.03
57.56,18180000,53.08
57.5,15968000,53.14
57.55,22400000,53.19
59.03,25038000,53.26
59.3,24438000,53.32
59.05,21114000,53.38
59.79,32208000,53.45
59.65,27872000,53.5
59.2,25534000,53.56
59.1,24948000,53.62
60.13,52384000,53.68
62.25,66364000,53.75
63.03,42556000,53.82
63.26,48112000,53.9
61.77,42612000,53.96
60.84,36998000,54.02
60.71,32894000,54.08
60.85,31344000,54.13
61.16,30626000,54.19
61.04,21792000,54.25
61.09,21634000,54.31
61.96,29880000,54.37
62.13,27406000,54.44
62.3,16972000,54.51
61.73,22174000,54.57
61.6,19946000,54.64
61.95,26962000,54.71
60.57,36576000,54.75
60.18,26864000,54.8
59.9,27792000,54.85
60.24,17416000,54.89
59.93,24112000,54.94
60.22,17748000,54.98
60.12,19852000,55.03
60.88,18932000,55.07
61.94,23126000,55.12
61.41,26080000,55.17
62.31,25978000,55.23
61.8,26628000,55.28
60.76,36328000,55.33
59.7,36620000,55.37
59.18,41226000,55.41
58.43,37770000,55.45
58.1,28026000,55.49
58.09,22308000,55.52
58.72,24186000,55.55
58.0,25910000,55.58
58.62,28624000,55.61
58.48,18880000,55.64
57.66,26130000,55.68
57.92,24072000,55.71
58.41,23828000,55.75
59.2,24508000,55.8
58.16,88112000,55.84
58.52,25420000,55.88
59.09,19554000,55.92
58.88,29246000,55.95
59.59,25216000,55.99
59.53,27612000,56.03
59.62,27152000,56.07
59.86,33758000,56.11
60.0,25124000,56.14
58.27,44190000,56.16
57.73,23686000,56.18
57.31,38648000,56.21
56.8,26174000,56.22
53.93,53514000,56.23
53.83,58980000,56.24
55.37,42026000,56.25
54.48,27448000,56.26
55.93,38570000,56.28
55.65,29344000,56.29
54.27,41890000,56.29
54.69,25352000,56.3
54.92,30284000,56.3
55.05,36974000,56.3
52.41,39648000,56.28
54.64,50916000,56.28
53.44,83752000,56.27
50.88,77614000,56.25
51.68,64254000,56.22
53.71,50596000,56.21
53.37,29640000,56.2
52.76,36780000,56.18
51.88,48828000,56.15
52.66,24666000,56.12
54.54,41168000,56.1
53.99,29764000,56.08
53.18,26864000,56.05
51.8,29436000,56.02
51.68,30274000,55.99
52.06,31318000,55.95
53.11,36722000,55.93
52.94,33162000,55.92
50.88,37172000,55.91
51.16,48982000,55.89
51.75,30686000,55.89
51.07,13830000,55.9
52.3,38856000,55.9
52.09,36064000,55.9
54.18,49508000,55.91
54.28,29378000,55.91
54.59,51604000,55.91
55.19,39824000,55.91
52.41,46904000,55.9
53.31,55384000,55.89
51.7,42024000,55.87
51.85,36154000,55.85
52.46,27894000,55.83
53.05,30476000,55.82
52.96,26596000,55.8
51.98,33732000,55.8
50.7,47708000,55.78
51.31,43850000,55.77
51.03,49586000,55.75
50.35,53470000,55.72
48.86,91920000,55.69
48.69,31806000,55.64
51.85,47466000,55.61
52.07,42196000,55.59
51.73,28296000,55.56
51.65,29866000,55.53
52.16,30652000,55.51
50.68,36822000,55.49
53.4,41878000,55.48
53.29,39638000,55.47
53.68,35298000,55.48
53.6,23986000,55.49
53.39,29128000,55.5
52.73,30416000,55.51
52.11,22886000,55.52
53.73,29272000,55.53
53.92,26636000,55.55
54.36,24854000,55.57
54.78,39112000,55.59
53.39,32270000,55.6
53.65,19340000,55.62
53.56,27226000,55.63
54.42,22382000,55.65
53.37,25686000,55.66
52.9,20436000,55.67
54.32,25596000,55.68
55.68,30766000,55.7
55.4,29244000,55.71
56.5,51530000,55.72
57.16,71044000,55.74
55.62,42112000,55.75
54.8,40896000,55.76
54.62,21516000,55.78
54.62,21304000,55.79
55.93,32182000,55.81
55.87,20996000,55.84
55.95,18952000,55.86
55.55,28996000,55.88
55.79,20928000,55.91
55.55,21756000,55.93
54.71,28302000,55.94
55.38,20990000,55.95
55.33,28262000,55.97
55.62,29426000,55.98
55.67,19368000,55.98
55.86,30850000,55.99
56.91,29006000,56.0
57.25,28920000,56.01
57.96,28864000,56.03
57.75,21986000,56.05
57.02,23332000,56.07
56.98,24248000,56.09
58.64,34384000,56.11
59.51,40262000,56.14
59.52,28718000,56.17
59.13,23456000,56.2
59.08,49236000,56.23
59.07,25852000,56.26
59.8,30414000,56.29
61.05,44548000,56.31
61.43,24080000,56.34
60.13,34284000,56.35
59.5,29936000,56.37
59.09,38024000,56.38
58.51,28004000,56.39
58.28,19234000,56.4
58.52,25398000,56.41
59.58,25050000,56.43
59.88,16558000,56.44
60.15,20286000,56.45
60.6,19000000,56.46
60.21,18144000,56.47
60.04,17204000,56.48
59.72,17528000,56.49
59.96,14492000,56.5
60.08,14204000,56.52
60.74,18668000,56.55
60.91,23748000,56.58
61.21,17126000,56.61
61.67,24438000,56.64
61.67,26636000,56.66
62.29,16146000,56.7
63.07,26398000,56.73
62.65,20376000,56.76
