price,volume,sma
19.14,4039521,13.99
18.96,2677729,14.04
18.74,4349597,14.08
19.02,2565889,14.13
18.99,1967825,14.18
19.2,1865212,14.24
19.16,2617056,14.29
19.07,2867018,14.35
18.86,2699119,14.4
18.84,4618293,14.45
19.16,4401743,14.51
19.34,3469696,14.56
19.41,3101323,14.62
19.43,1058006,14.67
19.48,2347661,14.72
19.43,4343866,14.78
19.92,5585010,14.83
19.91,5224606,14.88
20.05,3815561,14.93
19.84,4186031,14.99
19.76,3243779,15.04
19.74,3095172,15.08
19.73,3733918,15.13
19.75,4781579,15.17
19.51,2871073,15.22
19.66,3418949,15.27
19.96,6163782,15.32
19.5,4626681,15.37
19.73,3563642,15.41
19.62,4589075,15.46
19.55,6081440,15.5
18.69,4263061,15.55
18.87,3608518,15.59
18.77,2696882,15.63
18.69,4362179,15.67
18.38,4937177,15.71
17.96,5923046,15.75
18.66,5585429,15.79
18.9,5884741,15.83
18.93,6085634,15.87
18.62,6632392,15.91
18.69,9546662,15.95
18.71,6924154,15.99
18.84,5150651,16.03
18.74,3255523,16.07
18.81,6982451,16.11
19.21,11457868,16.15
19.38,6559556,16.18
19.62,4891183,16.22
19.85,3313959,16.26
19.99,4186171,16.3
19.96,4038123,16.34
19.76,4366373,16.38
20.01,3945855,16.41
19.92,4778504,16.45
20.16,4678127,16.49
20.56,4723562,16.54
20.73,6018250,16.58
20.78,6419616,16.63
20.67,6100173,16.68
21.24,7695291,16.72
21.14,7017820,16.77
21.32,7083386,16.82
21.57,4696721,16.87
21.51,3942360,16.92
21.41,4015755,16.97
21.34,3619282,17.02
21.41,3285999,17.07
21.39,3926003,17.11
21.44,4494710,17.16
21.41,5882504,17.2
21.6,3946694,17.25
21.85,5195807,17.29
21.72,3791516,17.34
22.14,6941350,17.39
21.98,4705808,17.43
22.04,5377687,17.48
22.18,5980364,17.53
22.03,5293387,17.58
22.14,3105098,17.63
22.31,3731961,17.68
22.14,3499054,17.73
21.97,3269503,17.78
21.78,4199872,17.83
21.93,3908668,17.88
21.92,4134585,17.93
21.72,3616486,17.98
22.05,11638210,18.02
22.83,12788624,18.07
22.6,8066180,18.12
22.53,4006388,18.17
23.25,6989860,18.22
23.15,3142424,18.27
23.35,4662050,18.33
23.47,3653673,18.39
23.59,3953544,18.44
23.21,6097377,18.5
23.47,4384408,18.55
23.85,3237349,18.61
23.23,4195678,18.66
23.56,2599162,18.71
22.65,4539446,18.76
22.27,4609905,18.8
21.32,9026606,18.84
20.42,11155061,18.87
21.9,5671826,18.91
21.83,4720207,18.95
22.3,3972836,18.99
22.28,6149942,19.02
21.69,4725659,19.06
21.9,5824767,19.09
20.55,16516531,19.12
20.88,7204174,19.15
19.89,6588634,19.17
20.08,8263858,19.2
20.12,5286956,19.22
20.01,5348189,19.25
20.17,5328896,19.27
20.98,3739091,19.3
20.73,3430692,19.33
20.17,3883085,19.35
20.64,3572170,19.37
20.76,3770965,19.4
19.44,6045931,19.42
19.28,5700625,19.43
19.12,8392054,19.45
18.91,6052082,19.46
19.51,4699657,19.48
19.69,2706528,19.49
20.16,5820992,19.51
20.63,3576503,19.53
20.91,4280816,19.56
20.8,3175138,19.58
20.89,3728326,19.6
20.78,4096000,19.62
20.51,2854856,19.64
20.48,3223229,19.66
19.71,5806453,19.68
19.66,5359792,19.69
19.59,3104399,19.7
18.71,6626240,19.7
18.21,5267804,19.7
18.12,6993495,19.7
17.8,4633951,19.7
17.78,5281924,19.7
18.3,4614518,19.7
18.46,5118078,19.7
18.36,3316615,19.7
18.07,5240123,19.7
18.42,5721874,19.7
18.38,5884462,19.7
18.2,5779052,19.71
17.32,8874364,19.7
17.64,7919530,19.7
17.63,6096818,19.71
17.67,6225154,19.71
18.4,5102001,19.72
18.77,5194129,19.72
18.99,2971729,19.73
18.5,4670858,19.74
18.44,4355749,19.74
18.03,6163223,19.74
17.89,5164771,19.74
18.46,4052383,19.75
17.84,5927800,19.75
18.12,3288935,19.75
18.23,2891483,19.76
18.41,4722164,19.76
19.1,5157222,19.77
18.87,4874407,19.78
18.08,3952426,19.79
17.64,4552867,19.79
17.52,3420906,19.8
17.4,4635908,19.8
18.76,10206518,19.81
18.86,4255512,19.83
18.28,4729853,19.84
18.3,4716712,19.85
17.91,4365674,19.86
17.53,4102850,19.87
17.74,6108701,19.87
17.62,4125778,19.87
17.91,4677708,19.88
17.73,3624874,19.88
17.28,7467417,19.87
18.12,5088580,19.87
18.71,3802979,19.87
19.12,3164932,19.87
18.57,3085805,19.87
18.48,3923627,19.87
18.53,2937198,19.87
18.52,2481031,19.87
18.66,4135424,19.87
18.69,3676740,19.87
18.84,5233972,19.87
19.25,6245285,19.87
19.57,6663148,19.88
19.88,5145479,19.88
19.96,4078525,19.89
19.71,5396560,19.89
19.58,3913841,19.89
20.56,5083967,19.9
20.5,3866868,19.91
20.72,3996742,19.92
20.87,4729015,19.93
21.38,8493689,19.94
21.61,8238554,19.95
20.88,6835801,19.96
21.17,5904733,19.97
20.93,4522250,19.98
21.27,5224606,19.99
21.65,4003033,20.0
21.62,2680246,20.01
21.58,4812196,20.02
21.98,4471503,20.04
21.93,4072514,20.05
22.09,3888817,20.06
22.21,2889666,20.07
21.8,5580676,20.08
22.21,3486612,20.09
22.26,4276622,20.11
22.26,3521422,20.12
22.36,3706098,20.13
22.3,4473740,20.14
22.16,2316206,20.16
22.37,3349608,20.17
22.3,2703592,20.18
22.26,2885472,20.2
22.46,2930068,20.21
22.49,3352823,20.22
23.06,3856663,20.24
23.31,3263212,20.26
23.18,2605732,20.29
22.73,4461158,20.31
22.59,4641220,20.33
22.89,5294925,20.35
23.29,9890570,20.37
23.19,6752060,20.4
22.45,6894796,20.42
22.56,3886440,20.43
23.21,4135144,20.46
23.36,2985289,20.48
23.24,3195828,20.5
22.7,3200302,20.52
23.28,3026530,20.54
23.29,1094634,20.57
22.84,4813034,20.58
22.44,6086612,20.6
23.14,5770804,20.62
23.53,4237338,20.64
24.01,4565449,20.66
23.79,2309216,20.68
24.08,5754727,20.7
24.13,4697140,20.72
24.38,4770395,20.74
24.69,7753308,20.76
24.79,6566406,20.78
24.92,4478074,20.8
24.65,4601797,20.82
25.46,6021885,20.85
25.97,9358631,20.87
26.03,5625133,20.9
26.16,5054189,20.92
26.31,3849533,20.94
26.31,2290483,20.97
26.86,5207969,21.0
26.59,4221960,21.02
26.71,2677030,21.05
26.65,2217228,21.07
26.54,2050726,21.1
26.83,4994075,21.13
26.58,5017282,21.15
26.52,4519035,21.18
26.58,4699097,21.2
26.66,3810948,21.22
27.05,4397968,21.25
27.51,4635069,21.27
27.63,3443554,21.3
27.53,2343747,21.33
27.72,3097549,21.36
28.41,4168277,21.39
27.18,6341747,21.41
27.09,6814970,21.44
26.98,4200431,21.46
27.4,2890365,21.49
27.35,4379654,21.52
27.27,5490505,21.55
27.2,4459201,21.57
26.25,5074460,21.59
26.8,5160018,21.61
26.94,4736843,21.63
26.41,5551178,21.65
26.26,4924874,21.66
27.54,7265126,21.69
28.47,6388720,21.71
28.3,5220971,21.73
27.82,5283601,21.76
28.19,4579568,21.78
28.84,6201668,21.81
28.7,4865320,21.83
27.32,10243286,21.85
27.91,5815400,21.88
28.14,3665276,21.91
28.14,6137639,21.94
27.22,5792893,21.98
25.92,9889732,22.0
26.36,6228789,22.02
27.14,6007765,22.04
26.96,4292279,22.07
26.06,5719777,22.09
26.56,4721465,22.11
27.43,6092484,22.15
29.95,18664139,22.19
29.39,10355405,22.24
29.45,5445350,22.28
29.5,4869653,22.33
28.75,6788269,22.38
29.05,6208798,22.42
28.73,7917853,22.46
28.07,9660599,22.5
27.12,7049695,22.53
27.2,6082838,22.56
27.51,5429273,22.6
28.16,4382311,22.64
27.67,3381622,22.68
27.98,5258018,22.73
28.13,3846597,22.77
28.22,2914411,22.82
28.16,4169815,22.86
28.55,3209389,22.9
28.89,3514712,22.94
28.69,3068470,22.98
28.92,3092795,23.02
28.72,2983192,23.06
29.05,4385246,23.1
29.02,3287956,23.14
28.75,2939155,23.19
28.76,2798097,23.23
28.82,2207162,23.28
28.79,3874697,23.32
29.85,7127423,23.38
29.87,6499582,23.44
30.43,6851598,23.5
29.84,6401023,23.56
29.94,6125197,23.62
31.16,5067750,23.68
31.61,4284171,23.75
30.87,4669040,23.81
31.65,6710400,23.88
32.05,3805076,23.95
32.24,3151511,24.02
31.98,3312561,24.09
32.32,3657867,24.16
32.42,3154307,24.23
31.71,5215239,24.31
31.5,4840715,24.37
31.86,3613271,24.44
31.96,2830810,24.51
32.46,5826584,24.58
32.05,4219723,24.64
32.25,5065373,24.71
33.69,14105680,24.79
33.52,7251706,24.87
32.78,6319100,24.94
33.14,5553695,25.02
32.78,7214659,25.09
32.48,4684418,25.16
31.46,5963588,25.23
31.19,4805206,25.29
31.41,5223208,25.35
31.64,4569363,25.42
31.78,2993957,25.49
31.95,3694075,25.56
30.75,5815261,25.63
30.87,4654921,25.69
30.39,4042037,25.74
30.15,2882117,25.8
30.56,5771503,25.87
30.59,6588355,25.93
31.21,4587118,26.0
30.87,5479321,26.06
30.45,5627509,26.13
31.37,6710959,26.19
30.35,4896495,26.26
30.15,4245027,26.32
30.39,5989591,26.38
31.0,5328337,26.44
31.92,4937736,26.51
31.36,3200302,26.57
31.64,4860007,26.64
31.07,3699527,26.7
31.3,4281515,26.77
32.34,4629337,26.83
32.41,4879439,26.9
32.74,4887268,26.97
33.31,3925025,27.04
33.1,2608668,27.11
33.2,3521282,27.18
33.56,3384977,27.24
32.18,11101238,27.31
31.45,4169675,27.37
30.8,5866847,27.42
30.84,7282182,27.47
30.32,5226563,27.52
30.16,5284859,27.56
29.12,9249308,27.6
30.07,4987365,27.64
30.06,5347769,27.69
30.06,5937865,27.73
30.04,2894140,27.78
29.73,2576654,27.82
28.73,7169783,27.86
27.2,9148232,27.89
27.02,10474515,27.91
27.01,5363986,27.94
26.13,7920509,27.96
24.95,7940221,27.97
25.11,6587236,27.99
23.65,8617552,28.0
23.44,12583678,28.0
20.86,13254019,28.0
21.92,11422639,27.99
20.41,14205497,27.98
22.11,11281720,27.98
23.2,13183979,27.99
24.03,9078332,28.0
23.47,10777182,28.0
22.94,6578289,28.01
20.65,10285366,28.0
19.91,8476493,27.98
19.54,9511712,27.97
20.41,11927876,27.95
21.19,7933370,27.94
21.16,9486269,27.93
22.34,10275300,27.93
23.53,10804862,27.94
23.46,5448705,27.94
23.62,7548641,27.94
22.96,6791204,27.94
22.04,7926660,27.94
21.73,10573214,27.93
22.87,8880655,27.93
21.87,8666062,27.92
21.37,6258566,27.92
21.4,7395839,27.91
22.28,7681451,27.9
23.44,9617122,27.9
23.73,6804485,27.91
23.29,6992516,27.91
22.4,8326907,27.91
22.46,6024262,27.9
20.66,11669525,27.88
20.05,8830607,27.86
20.3,6071374,27.84
20.75,7663836,27.83
21.5,6660491,27.81
20.27,6491194,27.79
20.83,6669439,27.77
20.02,5866288,27.74
18.84,7265266,27.71
19.87,7549200,27.68
20.58,6863481,27.65
21.49,7000066,27.63
20.1,11309261,27.6
21.34,5389290,27.57
21.74,5474009,27.55
21.64,10626757,27.52
20.8,11806529,27.49
21.36,8137059,27.47
21.19,6988882,27.44
21.45,8460137,27.41
21.14,4883354,27.39
21.61,6738500,27.36
22.6,6025660,27.34
24.05,8540801,27.33
23.02,7371095,27.31
22.93,8705206,27.29
25.63,12472816,27.28
26.2,8831725,27.27
23.75,10448512,27.25
22.61,10616692,27.22
23.17,5647361,27.2
23.79,6497485,27.18
23.65,4422713,27.17
24.18,5491064,27.15
24.83,5024692,27.14
23.11,9209744,27.12
23.62,5333650,27.1
24.0,5475267,27.09
24.06,3645984,27.07
24.51,5856641,27.06
24.72,11574182,27.05
23.84,6292118,27.04
23.58,5323444,27.02
22.93,5598850,26.99
22.8,3709313,26.97
21.53,5950447,26.94
21.67,3196247,26.9
22.53,4303044,26.87
22.44,3942640,26.84
24.03,4678687,26.82
24.23,4444522,26.81
23.55,4885311,26.78
23.74,4575235,26.76
23.69,3471793,26.74
23.49,4219024,26.73
22.05,6042995,26.71
22.63,3554415,26.69
21.61,5470234,26.66
21.24,4265997,26.64
21.1,4577751,26.61
21.43,4477375,26.58
21.44,4365674,26.54
21.29,4984289,26.5
22.15,5132897,26.46
22.01,3751253,26.42
22.32,2636488,26.39
22.65,1936929,26.36
22.58,1954823,26.33
21.85,2566588,26.3
22.46,2669201,26.27
22.38,1930918,26.25
23.37,4156394,26.23
23.19,4651845,26.2
23.7,6842651,26.18
23.96,4711400,26.16
24.59,4429563,26.14
25.05,4459620,26.13
24.93,3932574,26.11
25.32,3973396,26.1
25.02,5058383,26.08
25.62,5812884,26.06
26.44,4432778,26.05
26.81,4322336,26.04
26.27,5461287,26.03
26.27,4743554,26.01
27.29,7632661,26.0
28.22,6512723,26.0
27.33,8088409,25.99
27.34,3394344,25.99
27.65,4085935,25.98
27.21,4697979,25.96
28.31,5801700,25.95
28.01,3112787,25.94
29.01,4875106,25.94
28.61,4172611,25.93
28.57,3561265,25.91
28.81,3033101,25.9
28.89,3132918,25.89
28.28,3698828,25.87
28.09,4791645,25.85
28.05,3659405,25.83
27.96,3490526,25.81
28.08,9901754,25.78
27.64,5687344,25.76
27.3,3963889,25.74
27.37,3457254,25.72
27.81,3357017,25.7
27.56,4104528,25.67
27.77,2871352,25.65
27.95,2960545,25.63
27.95,4183655,25.6
28.29,3324863,25.58
28.01,2975783,25.55
27.41,4990860,25.52
27.09,5251587,25.5
27.84,4884612,25.47
28.37,5349028,25.46
28.54,4278579,25.44
27.95,3690580,25.43
28.9,3270901,25.41
28.81,3831499,25.4
29.38,2972148,25.39
29.23,3186601,25.38
29.06,3337445,25.37
28.72,2416723,25.36
28.65,2198495,25.35
28.0,4339112,25.34
28.38,4710421,25.33
28.86,4847006,25.32
29.26,5318132,25.31
28.57,4318841,25.3
28.48,3199183,25.29
28.58,3246715,25.28
28.81,3161717,25.27
28.79,3852748,25.26
28.09,3342338,25.25
28.75,6933381,25.23
27.96,5182805,25.21
27.16,6056695,25.19
27.27,3398678,25.17
27.95,2185074,25.16
27.12,3344156,25.13
26.96,3447188,25.1
27.39,2901130,25.08
27.17,2405399,25.05
26.92,3800463,25.01
27.03,2782859,24.98
26.5,3058824,24.95
25.56,10706443,24.92
26.44,5110808,24.89
26.96,3424121,24.87
27.33,4121164,24.85
27.08,2605732,24.84
27.59,3615508,24.82
27.64,3348070,24.82
27.1,2398129,24.8
26.33,3070288,24.78
26.24,3658007,24.76
25.86,5999098,24.74
25.64,6024961,24.72
25.52,3291731,24.71
25.33,5398796,24.7
24.98,5526574,24.69
26.01,9783064,24.68
25.53,4976321,24.68
25.45,6900248,24.68
24.87,7216057,24.68
25.68,3890215,24.69
26.0,6180139,24.7
26.18,4817788,24.73
26.34,3591182,24.75
26.33,2633552,24.78
27.08,5696570,24.81
26.55,4297871,24.82
26.11,5887258,24.83
24.54,7578698,24.84
24.3,7212422,24.85
24.59,5202517,24.87
25.54,5167987,24.89
25.66,6334757,24.92
25.43,4244608,24.95
25.03,2853038,24.97
25.34,2518916,24.99
25.04,2873449,25.0
25.27,3236230,25.01
25.69,4036725,25.02
25.78,3669610,25.03
26.42,4213852,25.05
26.1,4499603,25.07
25.12,4337854,25.09
25.06,5137650,25.1
24.18,4170793,25.11
24.39,3521842,25.13
24.63,2155436,25.14
24.22,2798097,25.15
25.26,3698828,25.16
25.05,2429025,25.17
25.46,1357039,25.18
25.35,2244489,25.19
24.45,4664287,25.2
24.22,3173460,25.22
24.14,3077837,25.24
23.94,2699258,25.26
23.51,4050146,25.27
23.85,4727477,25.29
23.71,2448457,25.3
24.04,2887569,25.32
24.7,3921250,25.34
24.76,2968513,25.37
24.18,2571761,25.39
23.62,3074202,25.41
22.93,5394183,25.42
23.27,2485924,25.43
23.57,4271449,25.44
24.43,4033789,25.46
24.58,4587257,25.47
24.65,3054350,25.49
24.58,2653963,25.51
24.3,3109432,25.52
25.18,2551210,25.54
25.26,2807044,25.56
25.91,3077417,25.58
26.18,2704571,25.6
26.27,3063298,25.61
26.09,2739521,25.63
26.0,2601398,25.64
26.07,2788171,25.64
26.06,3967943,25.64
23.92,17888948,25.64
23.96,7518025,25.65
23.62,5554254,25.65
23.91,7515508,25.65
24.12,6128273,25.66
24.12,6280096,25.66
24.37,4022465,25.65
24.1,4275224,25.66
23.79,6934919,25.66
23.92,7025509,25.66
23.85,3380224,25.66
23.92,3210367,25.66
23.85,5382300,25.65
23.65,5695033,25.65
24.13,6688591,25.65
24.74,5579837,25.66
24.63,4021627,25.67
24.36,4093903,25.68
24.14,6568922,25.7
24.71,7529908,25.71
25.58,9415670,25.72
25.51,5097807,25.73
25.46,5024272,25.74
25.68,4122422,25.75
25.26,6211733,25.76
25.11,4927950,25.76
24.91,2860168,25.77
24.67,4954093,25.78
24.64,5228520,25.79
24.84,4773751,25.81
24.82,6803367,25.83
25.08,5903614,25.85
25.09,4474019,25.87
25.16,3500173,25.88
25.3,7781967,25.9
25.08,3912163,25.92
24.95,3770406,25.93
24.63,4252017,25.94
24.15,4210357,25.95
24.29,4202528,25.96
24.03,3731681,25.97
24.0,3697710,25.98
24.47,3280407,25.99
24.57,5400334,26.0
23.65,9045340,26.0
23.08,5577041,26.0
23.24,3406786,25.99
22.92,4611303,25.98
23.14,5719498,25.97
23.31,4598022,25.97
23.2,5215239,25.96
23.23,4775987,25.95
23.95,4462975,25.94
23.88,4685537,25.92
24.28,3789419,25.91
24.71,5208389,25.9
24.26,4515260,25.89
23.81,4281655,25.88
23.83,5475127,25.86
23.77,2898613,25.84
23.45,4949759,25.82
23.33,4431101,25.8
23.08,7306088,25.78
23.12,9231134,25.75
24.21,7159438,25.73
23.42,14707939,25.7
23.13,5597452,25.68
23.81,3140327,25.65
24.19,4589634,25.63
24.1,4802689,25.6
24.51,4828692,25.59
24.75,5551178,25.57
24.72,3363868,25.55
24.48,3794871,25.53
24.61,3059383,25.52
24.95,5490645,25.5
24.74,4989043,25.49
24.41,4650307,25.48
24.89,4262222,25.46
25.63,6233822,25.45
26.15,8645931,25.44
25.69,4854835,25.43
25.72,3679396,25.42
26.3,4829531,25.41
26.72,6499022,25.41
26.2,6632531,25.4
26.7,5324563,25.4
26.5,6592688,25.39
26.51,1560028,25.38
26.39,3578321,25.37
26.3,2823680,25.36
25.77,3250490,25.35
26.49,4707905,25.33
27.1,8790205,25.32
27.2,5751791,25.31
27.73,6432897,25.31
27.53,3589505,25.3
27.31,3896925,25.29
28.05,5737951,25.29
28.26,5520842,25.29
28.1,3244758,25.29
28.17,3229100,25.28
27.98,4768858,25.28
27.86,3019540,25.28
28.39,6639382,25.28
28.57,3335069,25.28
28.89,3164233,25.28
28.67,3741048,25.28
28.9,4350576,25.28
29.31,4427885,25.29
29.24,3315077,25.3
28.89,4125917,25.31
28.73,4113895,25.31
28.98,4729853,25.32
29.31,3953264,25.33
28.64,4852458,25.34
29.12,3020379,25.35
29.18,3853447,25.36
29.13,4393075,25.37
29.17,2551070,25.38
28.86,4075869,25.4
28.87,3318572,25.41
28.96,2869255,25.42
28.85,5376289,25.43
27.34,20489927,25.43
27.83,5754448,25.43
27.33,5410260,25.43
26.94,4774450,25.43
27.05,4690150,25.43
26.72,5064255,25.43
26.51,8647888,25.44
27.0,4982752,25.44
26.84,4835962,25.45
27.13,4318981,25.46
27.2,3404270,25.47
27.6,4598022,25.48
27.98,4189806,25.49
27.99,3375052,25.5
27.84,4552307,25.52
27.7,7650835,25.53
27.58,5267245,25.54
27.82,3133058,25.54
28.03,3970180,25.55
27.83,3606281,25.56
27.53,2582945,25.56
27.18,8732607,25.57
27.63,4530079,25.57
26.95,6163922,25.59
26.69,7615465,25.6
26.61,3911045,25.61
27.06,3511496,25.62
27.24,4711120,25.62
27.24,3002904,25.63
26.56,3552178,25.64
26.39,3291451,25.65
26.29,7380042,25.65
26.87,5478343,25.66
26.96,6932542,25.67
27.03,3348629,25.67
27.03,2319981,25.68
27.42,3032681,25.68
28.46,7865707,25.7
29.04,8504034,25.72
27.93,10833941,25.74
28.16,6298270,25.76
27.38,6281214,25.77
27.14,5559706,25.78
27.25,4297592,25.79
27.16,3272019,25.8
27.65,4924455,25.82
27.81,4222799,25.83
27.73,2963620,25.84
26.8,7383397,25.86
26.9,3552178,25.87
26.89,4825057,25.89
26.81,3811367,25.9
26.92,4805905,25.92
26.96,6626660,25.93
27.25,3941521,25.95
27.51,4926692,25.96
27.86,2963480,25.98
28.01,4415863,26.0
28.31,6517616,26.02
27.93,5951845,26.05
28.53,8503615,26.07
29.64,14384022,26.1
29.2,6837618,26.13
29.57,4540564,26.15
30.07,7966363,26.18
30.34,5620939,26.21
30.01,7579117,26.24
29.68,5280945,26.26
29.58,3111109,26.28
30.13,6701872,26.3
29.88,5062438,26.32
29.88,4321078,26.34
29.49,6442543,26.36
29.53,5158201,26.37
29.47,4703152,26.39
28.9,3488150,26.4
29.21,5284580,26.43
29.3,3888537,26.46
29.03,3817658,26.49
28.81,5472331,26.51
28.5,3817519,26.53
28.87,3627391,26.56
28.55,2345425,26.58
28.8,2796280,26.6
29.07,3524638,26.63
28.24,8116648,26.65
27.46,8818444,26.67
27.89,5107733,26.69
27.46,4013938,26.7
27.57,4104109,26.72
27.48,5163932,26.74
27.96,4816250,26.76
27.83,7767707,26.77
28.37,5988473,26.79
28.04,4175127,26.81
28.09,2712959,26.83
28.78,2932724,26.84
28.87,3593000,26.86
29.02,4859728,26.88
29.49,4582085,26.9
29.75,2979837,26.92
29.77,2766223,26.94
30.01,3401054,26.97
29.88,2833466,27.0
29.68,1671309,27.02
29.87,2793484,27.05
30.06,1648801,27.07
30.45,2565050,27.1
30.24,4099216,27.12
30.43,2560437,27.15
30.36,1985579,27.18
29.67,5161835,27.2
29.5,2743016,27.22
29.19,3903076,27.24
29.11,3924745,27.27
29.96,3827025,27.3
30.18,3354082,27.33
29.9,2621809,27.36
29.99,3188698,27.39
30.12,2379536,27.41
29.84,2379955,27.44
30.08,2737843,27.48
30.23,1743586,27.51
30.53,2905324,27.55
30.27,2778525,27.59
30.56,9378203,27.62
30.45,5067331,27.66
30.22,2415185,27.7
30.6,3207431,27.73
30.51,2724842,27.76
31.22,4400904,27.8
31.03,2377998,27.83
30.98,2813056,27.86
30.57,2982214,27.9
30.42,2223379,27.93
30.45,2657179,27.96
30.35,1899323,28.0
30.54,2188709,28.03
31.15,3525756,28.07
31.03,1835854,28.11
30.86,1863394,28.15
31.2,2333122,28.18
31.59,2546177,28.23
31.86,2493193,28.27
31.64,2052963,28.3
31.53,2993258,28.34
31.72,2600140,28.38
31.8,2206603,28.41
32.09,2857792,28.45
33.17,25368667,28.49
33.94,14947276,28.54
33.62,3798226,28.58
33.58,3080912,28.63
33.73,4005410,28.67
33.9,3747059,28.72
33.68,2949920,28.76
33.43,3704700,28.8
33.85,4189806,28.84
33.64,2825078,28.88
33.3,2626143,28.91
33.77,2611324,28.95
33.35,1932176,28.98
32.7,3367223,29.01
32.58,3397979,29.04
33.26,3391967,29.08
33.56,2098258,29.11
33.5,2950479,29.15
33.19,2742736,29.19
33.63,3478224,29.22
34.34,4960663,29.26
34.56,4027498,29.29
33.91,3573847,29.32
33.28,5984139,29.35
33.04,3283343,29.38
33.34,2496688,29.41
33.83,3352823,29.44
33.58,2486623,29.46
33.72,1669212,29.49
33.36,1901280,29.52
33.11,2649909,29.54
33.33,2699538,29.57
33.4,1971040,29.59
33.4,2206184,29.62
33.29,1997323,29.64
32.64,4961222,29.66
33.12,2601119,29.68
33.46,2774331,29.7
33.39,3295366,29.72
33.39,2949920,29.74
32.96,3963190,29.76
35.83,15397991,29.8
35.25,5775837,29.83
35.1,3457254,29.86
34.91,3245457,29.89
35.29,3379805,29.92
35.12,2671298,29.95
34.64,2446780,29.98
34.99,4468427,30.01
35.1,1663340,30.04
34.94,1216819,30.07
34.71,2039962,30.11
34.52,3462706,30.14
34.95,3377288,30.18
34.9,2530939,30.22
35.76,4268513,30.26
35.91,2961663,30.31
36.1,3253006,30.35
35.77,3277751,30.4
36.04,3794591,30.44
35.98,2827595,30.49
36.03,2356329,30.53
36.77,4484784,30.58
37.76,5782547,30.63
37.43,2646694,30.68
37.15,4129692,30.72
37.53,2206743,30.77
37.33,1090021,30.82
37.48,998731,30.87
37.37,913034,30.91
37.47,1576944,30.96
37.39,1316077,31.01
36.75,2678848,31.06
37.21,2609647,31.11
37.03,2484665,31.16
37.56,2045554,31.21
38.17,3717981,31.27
38.19,2457125,31.33
38.53,2269234,31.38
38.53,4119487,31.44
39.15,3581956,31.5
39.45,3264610,31.57
39.55,2566728,31.63
39.69,2375901,31.7
39.78,4205883,31.76
39.83,3871621,31.83
38.88,4282773,31.88
37.83,3713507,31.94
38.11,6527262,31.99
37.98,3545328,32.03
37.69,3023874,32.08
38.9,5232994,32.13
38.02,4804227,32.19
36.71,4095161,32.23
37.79,4070836,32.29
37.54,3192892,32.34
38.11,2250081,32.39
38.85,2749586,32.45
38.58,2461179,32.5
39.05,2985848,32.56
39.15,3280826,32.62
39.28,4323595,32.68
36.12,24946891,32.73
36.05,9161513,32.78
36.57,6764642,32.82
37.45,6471482,32.88
36.83,3365266,32.92
37.1,3345134,32.97
37.19,4718390,33.01
37.33,3356458,33.06
36.85,4367072,33.1
37.22,3998000,33.15
37.07,3478783,33.18
37.77,3972976,33.23
37.79,4352673,33.27
38.42,7239962,33.31
38.19,4539586,33.35
38.02,3583633,33.39
37.17,4783537,33.43
37.3,2309915,33.47
36.51,3241682,33.5
36.24,2439790,33.53
36.48,2009625,33.56
37.13,1809991,33.6
37.02,2522551,33.64
37.07,2528143,33.68
36.67,3862534,33.71
36.13,2776009,33.75
36.06,2414765,33.78
36.07,3579859,33.82
35.75,4151780,33.85
35.75,2805646,33.89
36.56,3062738,33.93
36.85,2922799,33.97
37.05,2683461,34.01
37.0,2240994,34.05
36.33,3226165,34.09
35.53,3613131,34.13
35.73,2575815,34.17
36.42,2820465,34.21
35.42,2749027,34.25
34.58,3623616,34.29
34.5,3971159,34.32
34.8,3037155,34.36
35.18,1738413,34.39
35.81,2882676,34.43
35.84,1657888,34.47
36.02,2062749,34.51
36.05,1250092,34.54
36.23,2525347,34.58
35.64,2209539,34.61
35.21,4206582,34.64
34.93,4688612,34.66
35.41,2346683,34.69
35.7,2058415,34.72
35.74,2909098,34.75
36.26,2918045,34.78
36.05,3109432,34.81
36.06,3102442,34.84
36.24,3088322,34.87
36.3,1800484,34.9
36.97,2854856,34.93
37.24,2048769,34.97
36.6,3622078,35.0
35.71,8024800,35.04
36.06,3363308,35.07
36.02,3833456,35.1
35.59,2572460,35.13
36.04,1541015,35.16
36.4,2357168,35.19
36.82,4907819,35.22
36.88,1664459,35.26
37.43,2518777,35.3
37.33,2179063,35.33
37.31,3560986,35.37
37.28,1782170,35.4
37.5,2575535,35.43
37.65,1597774,35.47
38.4,2562674,35.51
38.67,1797548,35.55
38.85,1661942,35.59
38.59,1772384,35.63
38.61,1972019,35.67
38.27,2345844,35.71
38.34,1474750,35.74
38.22,1641811,35.78
38.58,1857243,35.82
38.84,1558351,35.87
38.42,4403001,35.91
38.51,2837101,35.94
38.08,2006969,35.98
37.78,1573868,36.01
37.99,1482579,36.05
37.89,1541155,36.08
37.77,2123562,36.11
37.73,1837531,36.14
38.26,2811098,36.17
38.13,1978170,36.2
38.4,839779,36.24
38.17,1326982,36.27
37.54,2259028,36.29
37.37,1787343,36.31
37.1,1662641,36.32
37.18,1654253,36.34
37.32,2079944,36.36
37.22,2928111,36.38
37.41,2612163,36.39
36.22,6156932,36.41
36.88,2385268,36.42
37.25,2773492,36.44
37.91,3371557,36.46
37.75,2032133,36.48
37.33,3543091,36.5
37.13,2404001,36.53
